ts,airline,hour,count,min,p25,p50,p75,p90,max
2025-01-01 00:00:00,AA,0,13,-11.0,-5.0,0.0,21.12,25.79,45.0
2025-01-01 00:00:00,AA,1,1,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
2025-01-01 00:00:00,AA,5,97,-13.0,-7.03,-5.0,-0.99,0.99,30.0
2025-01-01 00:00:00,AA,6,161,-15.0,-7.03,-5.0,-2.97,0.99,1418.0
2025-01-01 00:00:00,AA,7,128,-13.0,-7.03,-4.01,-0.99,5.99,301.0
2025-01-01 00:00:00,AA,8,179,-14.0,-7.03,-4.01,-0.99,5.99,127.0
2025-01-01 00:00:00,AA,9,127,-12.0,-5.0,-2.97,0.0,12.06,357.0
2025-01-01 00:00:00,AA,10,131,-11.0,-5.0,-4.01,0.0,12.06,1559.0
2025-01-01 00:00:00,AA,11,148,-15.0,-5.0,-2.97,1.99,17.99,432.0
2025-01-01 00:00:00,AA,12,132,-11.0,-5.0,-1.99,7.92,23.81,339.0
2025-01-01 00:00:00,AA,13,137,-13.0,-5.99,-2.97,1.99,16.95,156.0
2025-01-01 00:00:00,AA,14,132,-17.0,-5.99,-2.97,2.97,21.98,244.0
2025-01-01 00:00:00,AA,15,123,-10.0,-5.0,-1.99,5.0,21.98,1485.0
2025-01-01 00:00:00,AA,16,144,-16.0,-5.0,-2.97,1.99,23.81,142.0
2025-01-01 00:00:00,AA,17,139,-10.0,-5.0,-1.99,5.99,36.97,187.0
2025-01-01 00:00:00,AA,18,145,-22.0,-5.0,-0.99,8.94,36.97,228.0
2025-01-01 00:00:00,AA,19,131,-12.0,-5.0,-0.99,7.92,25.79,84.0
2025-01-01 00:00:00,AA,20,131,-17.0,-4.01,-0.99,7.03,29.08,184.0
2025-01-01 00:00:00,AA,21,87,-16.0,-5.0,-1.99,5.0,29.08,505.0
2025-01-01 00:00:00,AA,22,83,-12.0,-5.99,-4.01,4.01,13.87,422.0
2025-01-01 00:00:00,AA,23,34,-13.0,-5.0,-4.01,0.0,7.03,55.0
2025-01-01 00:00:00,DL,0,1,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
2025-01-01 00:00:00,DL,1,2,-9.0,-8.94,-8.94,-8.94,-8.94,-1.0
2025-01-01 00:00:00,DL,3,1,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
2025-01-01 00:00:00,DL,5,55,-16.0,-7.03,-2.97,-0.99,4.01,30.0
2025-01-01 00:00:00,DL,6,172,-17.0,-7.03,-5.0,-0.99,7.03,270.0
2025-01-01 00:00:00,DL,7,190,-19.0,-5.99,-4.01,-0.99,15.96,339.0
2025-01-01 00:00:00,DL,8,160,-19.0,-5.99,-4.01,0.99,30.27,191.0
2025-01-01 00:00:00,DL,9,109,-16.0,-5.0,-2.97,0.99,10.91,243.0
2025-01-01 00:00:00,DL,10,127,-16.0,-7.03,-4.01,0.0,15.96,214.0
2025-01-01 00:00:00,DL,11,182,-15.0,-5.99,-4.01,0.99,8.94,297.0
2025-01-01 00:00:00,DL,12,141,-20.0,-7.03,-2.97,4.01,32.79,184.0
2025-01-01 00:00:00,DL,13,110,-15.0,-5.0,-1.99,4.01,21.98,82.0
2025-01-01 00:00:00,DL,14,123,-17.0,-5.0,-1.99,5.0,26.84,214.0
2025-01-01 00:00:00,DL,15,128,-19.0,-5.0,-1.99,5.0,19.89,271.0
2025-01-01 00:00:00,DL,16,92,-20.0,-7.03,-2.97,2.97,37.72,168.0
2025-01-01 00:00:00,DL,17,132,-18.0,-7.92,-4.01,1.99,15.96,203.0
2025-01-01 00:00:00,DL,18,83,-16.0,-5.99,-2.97,2.97,15.96,319.0
2025-01-01 00:00:00,DL,19,76,-10.0,-5.0,-2.97,0.99,5.99,48.0
2025-01-01 00:00:00,DL,20,51,-10.0,-7.03,-1.99,7.92,32.79,163.0
2025-01-01 00:00:00,DL,21,77,-18.0,-5.99,-1.99,1.99,13.87,45.0
2025-01-01 00:00:00,DL,22,68,-14.0,-5.99,-2.97,0.99,16.95,872.0
2025-01-01 00:00:00,DL,23,21,-17.0,-7.92,-4.01,-0.99,0.0,11.0
2025-01-01 00:00:00,UA,0,7,-7.0,-5.0,-2.97,1.99,5.99,85.0
2025-01-01 00:00:00,UA,1,1,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
2025-01-01 00:00:00,UA,2,1,1.0,1.0,1.0,1.0,1.0,1.0
2025-01-01 00:00:00,UA,5,41,-11.0,-7.03,-5.0,-0.99,1.99,480.0
2025-01-01 00:00:00,UA,6,114,-15.0,-5.99,-2.97,1.99,15.03,336.0
2025-01-01 00:00:00,UA,7,161,-13.0,-5.99,-2.97,-0.99,15.03,145.0
2025-01-01 00:00:00,UA,8,169,-14.0,-5.99,-2.97,0.99,12.06,71.0
2025-01-01 00:00:00,UA,9,120,-13.0,-5.0,0.0,10.07,32.79,153.0
2025-01-01 00:00:00,UA,10,109,-10.0,-4.01,-0.99,8.94,22.88,86.0
2025-01-01 00:00:00,UA,11,116,-12.0,-5.0,0.0,8.94,24.78,178.0
2025-01-01 00:00:00,UA,12,112,-11.0,-5.0,-2.97,2.97,22.88,153.0
2025-01-01 00:00:00,UA,13,123,-14.0,-5.0,0.0,10.07,34.13,274.0
2025-01-01 00:00:00,UA,14,122,-14.0,-5.0,-0.99,7.03,45.15,230.0
2025-01-01 00:00:00,UA,15,76,-11.0,-5.0,-0.99,5.99,15.96,414.0
2025-01-01 00:00:00,UA,16,140,-12.0,-5.0,-1.99,7.03,27.94,178.0
2025-01-01 00:00:00,UA,17,132,-13.0,-4.01,0.0,19.89,41.68,208.0
2025-01-01 00:00:00,UA,18,146,-14.0,-5.99,-1.99,7.03,30.88,248.0
2025-01-01 00:00:00,UA,19,100,-12.0,-4.01,0.0,8.94,23.81,669.0
2025-01-01 00:00:00,UA,20,115,-16.0,-4.01,0.0,7.92,30.88,102.0
2025-01-01 00:00:00,UA,21,57,-10.0,-5.0,-1.99,12.06,30.88,99.0
2025-01-01 00:00:00,UA,22,48,-15.0,-7.03,-4.01,0.0,7.92,109.0
2025-01-01 00:00:00,UA,23,48,-10.0,-7.03,-4.01,1.99,13.07,61.0
2025-01-01 00:00:00,WN,5,17,-10.0,-2.97,-1.99,0.99,5.99,34.0
2025-01-01 00:00:00,WN,6,190,-13.0,-5.0,-2.97,0.0,4.01,141.0
2025-01-01 00:00:00,WN,7,209,-12.0,-5.0,-2.97,0.0,5.99,171.0
2025-01-01 00:00:00,WN,8,225,-13.0,-5.0,-1.99,0.0,12.06,107.0
2025-01-01 00:00:00,WN,9,242,-11.0,-4.01,-1.99,2.97,15.03,159.0
2025-01-01 00:00:00,WN,10,222,-9.0,-4.01,-1.99,2.97,16.95,99.0
2025-01-01 00:00:00,WN,11,241,-10.0,-2.97,0.0,4.01,15.96,119.0
2025-01-01 00:00:00,WN,12,218,-11.0,-4.01,0.0,7.03,21.98,100.0
2025-01-01 00:00:00,WN,13,237,-10.0,-2.97,0.0,10.91,22.88,170.0
2025-01-01 00:00:00,WN,14,238,-11.0,-2.97,0.99,10.07,26.84,160.0
2025-01-01 00:00:00,WN,15,215,-10.0,-2.97,0.99,10.07,25.79,93.0
2025-01-01 00:00:00,WN,16,251,-12.0,-2.97,0.99,13.07,25.79,88.0
2025-01-01 00:00:00,WN,17,215,-11.0,-4.01,0.99,13.87,36.97,121.0
2025-01-01 00:00:00,WN,18,251,-13.0,-2.97,2.97,13.07,29.08,205.0
2025-01-01 00:00:00,WN,19,217,-14.0,-4.01,0.0,13.07,36.24,108.0
2025-01-01 00:00:00,WN,20,172,-11.0,-2.97,0.99,10.07,21.12,130.0
2025-01-01 00:00:00,WN,21,23,-6.0,-4.01,0.99,10.91,22.88,79.0
2025-01-02 00:00:00,AA,0,16,-8.0,-5.99,-4.01,0.99,4.01,30.0
2025-01-02 00:00:00,AA,1,2,-9.0,-8.94,-8.94,-8.94,-8.94,-7.0
2025-01-02 00:00:00,AA,5,116,-12.0,-7.03,-5.0,-1.99,5.0,286.0
2025-01-02 00:00:00,AA,6,182,-15.0,-5.99,-5.0,-1.99,2.97,134.0
2025-01-02 00:00:00,AA,7,190,-13.0,-7.03,-4.01,-0.99,13.87,486.0
2025-01-02 00:00:00,AA,8,182,-12.0,-5.99,-4.01,0.0,22.88,390.0
2025-01-02 00:00:00,AA,9,135,-13.0,-5.0,-1.99,1.99,15.96,63.0
2025-01-02 00:00:00,AA,10,145,-13.0,-5.99,-2.97,2.97,21.12,198.0
2025-01-02 00:00:00,AA,11,159,-12.0,-5.99,-2.97,1.99,16.95,251.0
2025-01-02 00:00:00,AA,12,139,-12.0,-5.0,-1.99,5.99,30.27,314.0
2025-01-02 00:00:00,AA,13,151,-14.0,-5.0,-1.99,5.99,49.9,1293.0
2025-01-02 00:00:00,AA,14,133,-23.0,-4.01,-0.99,12.06,26.84,403.0
2025-01-02 00:00:00,AA,15,125,-12.0,-5.0,-1.99,10.91,43.38,977.0
2025-01-02 00:00:00,AA,16,155,-14.0,-5.0,-1.99,7.92,45.15,306.0
2025-01-02 00:00:00,AA,17,151,-14.0,-5.99,-1.99,7.03,34.13,309.0
2025-01-02 00:00:00,AA,18,164,-16.0,-5.0,-0.99,8.94,46.07,373.0
2025-01-02 00:00:00,AA,19,150,-16.0,-5.0,-0.99,13.07,40.86,217.0
2025-01-02 00:00:00,AA,20,134,-26.0,-4.01,0.99,19.11,36.24,554.0
2025-01-02 00:00:00,AA,21,94,-13.0,-4.01,0.0,17.99,44.26,658.0
2025-01-02 00:00:00,AA,22,91,-12.0,-5.0,1.99,17.99,40.86,811.0
2025-01-02 00:00:00,AA,23,40,-10.0,-5.0,-0.99,5.0,36.24,467.0
2025-01-02 00:00:00,DL,0,1,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
2025-01-02 00:00:00,DL,1,2,-5.0,-5.0,-5.0,-5.0,-5.0,19.0
2025-01-02 00:00:00,DL,3,1,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
2025-01-02 00:00:00,DL,5,59,-15.0,-7.03,-5.0,-1.99,7.03,54.0
2025-01-02 00:00:00,DL,6,177,-15.0,-7.03,-4.01,0.0,12.06,90.0
2025-01-02 00:00:00,DL,7,225,-15.0,-5.99,-2.97,0.99,13.87,170.0
2025-01-02 00:00:00,DL,8,167,-14.0,-5.99,-4.01,0.0,12.06,158.0
2025-01-02 00:00:00,DL,9,125,-13.0,-5.0,-4.01,1.99,25.79,116.0
2025-01-02 00:00:00,DL,10,142,-18.0,-5.99,-2.97,2.97,27.94,214.0
2025-01-02 00:00:00,DL,11,192,-18.0,-5.99,-0.99,8.94,23.81,601.0
2025-01-02 00:00:00,DL,12,160,-16.0,-5.99,-1.99,12.06,37.72,174.0
2025-01-02 00:00:00,DL,13,128,-13.0,-5.0,-1.99,7.92,26.84,288.0
2025-01-02 00:00:00,DL,14,140,-17.0,-7.03,-1.99,7.03,32.79,443.0
2025-01-02 00:00:00,DL,15,165,-15.0,-5.99,-0.99,10.07,25.79,106.0
2025-01-02 00:00:00,DL,16,120,-13.0,-5.0,-0.99,15.03,47.0,301.0
2025-01-02 00:00:00,DL,17,152,-18.0,-5.99,-2.97,10.07,29.08,176.0
2025-01-02 00:00:00,DL,18,162,-20.0,-7.03,-2.97,10.07,32.79,947.0
2025-01-02 00:00:00,DL,19,138,-20.0,-7.03,0.0,15.03,27.94,59.0
2025-01-02 00:00:00,DL,20,76,-11.0,-5.0,-0.99,13.87,23.81,66.0
2025-01-02 00:00:00,DL,21,90,-14.0,-4.01,-0.99,15.03,49.9,659.0
2025-01-02 00:00:00,DL,22,107,-14.0,-5.99,-1.99,7.03,32.79,903.0
2025-01-02 00:00:00,DL,23,36,-16.0,-5.99,-2.97,5.0,30.27,90.0
2025-01-02 00:00:00,UA,0,9,-9.0,-7.03,-1.99,19.11,19.89,98.0
2025-01-02 00:00:00,UA,1,1,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0
2025-01-02 00:00:00,UA,2,1,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
2025-01-02 00:00:00,UA,5,45,-12.0,-7.92,-5.0,0.0,5.99,405.0
2025-01-02 00:00:00,UA,6,136,-14.0,-5.99,-2.97,0.99,23.81,147.0
2025-01-02 00:00:00,UA,7,180,-10.0,-5.99,-4.01,0.0,10.91,120.0
2025-01-02 00:00:00,UA,8,173,-12.0,-5.0,-1.99,1.99,15.96,399.0
2025-01-02 00:00:00,UA,9,126,-14.0,-5.99,-0.99,5.99,21.12,275.0
2025-01-02 00:00:00,UA,10,110,-12.0,-5.99,-2.97,1.99,16.95,215.0
2025-01-02 00:00:00,UA,11,117,-10.0,-5.0,-2.97,0.99,19.11,182.0
2025-01-02 00:00:00,UA,12,116,-15.0,-5.99,-2.97,0.99,12.06,76.0
2025-01-02 00:00:00,UA,13,126,-12.0,-4.01,-0.99,5.0,30.27,301.0
2025-01-02 00:00:00,UA,14,120,-14.0,-5.99,-2.97,2.97,23.81,291.0
2025-01-02 00:00:00,UA,15,76,-8.0,-4.01,-0.99,7.92,30.88,255.0
2025-01-02 00:00:00,UA,16,139,-14.0,-5.0,-1.99,2.97,19.11,145.0
2025-01-02 00:00:00,UA,17,135,-11.0,-5.0,-1.99,2.97,30.88,276.0
2025-01-02 00:00:00,UA,18,146,-14.0,-5.0,0.0,10.91,44.26,282.0
2025-01-02 00:00:00,UA,19,101,-11.0,-4.01,-0.99,7.92,27.94,136.0
2025-01-02 00:00:00,UA,20,117,-13.0,-2.97,1.99,19.89,41.68,619.0
2025-01-02 00:00:00,UA,21,56,-12.0,-5.0,-0.99,15.03,51.94,729.0
2025-01-02 00:00:00,UA,22,50,-11.0,-4.01,-0.99,7.92,24.78,1048.0
2025-01-02 00:00:00,UA,23,49,-10.0,-4.01,-0.99,10.07,30.27,108.0
2025-01-02 00:00:00,WN,5,221,-13.0,-5.0,-2.97,-0.99,1.99,19.0
2025-01-02 00:00:00,WN,6,300,-14.0,-5.0,-2.97,-0.99,5.0,327.0
2025-01-02 00:00:00,WN,7,214,-11.0,-5.0,-2.97,-0.99,2.97,66.0
2025-01-02 00:00:00,WN,8,253,-10.0,-5.0,-1.99,0.0,12.06,200.0
2025-01-02 00:00:00,WN,9,240,-13.0,-4.01,-1.99,4.01,15.96,252.0
2025-01-02 00:00:00,WN,10,229,-11.0,-4.01,-0.99,5.0,21.98,279.0
2025-01-02 00:00:00,WN,11,223,-8.0,-4.01,-0.99,5.0,22.88,239.0
2025-01-02 00:00:00,WN,12,254,-10.0,-2.97,0.99,10.07,29.08,263.0
2025-01-02 00:00:00,WN,13,217,-12.0,-1.99,0.99,10.07,34.13,209.0
2025-01-02 00:00:00,WN,14,224,-9.0,-2.97,0.99,13.07,27.94,283.0
2025-01-02 00:00:00,WN,15,247,-10.0,-1.99,4.01,16.95,40.86,289.0
2025-01-02 00:00:00,WN,16,225,-10.0,-1.99,2.97,13.07,32.79,204.0
2025-01-02 00:00:00,WN,17,211,-12.0,-2.97,1.99,13.87,29.08,309.0
2025-01-02 00:00:00,WN,18,241,-14.0,-2.97,1.99,15.03,36.24,112.0
2025-01-02 00:00:00,WN,19,201,-15.0,-4.01,0.99,15.03,34.13,251.0
2025-01-02 00:00:00,WN,20,266,-14.0,-4.01,2.97,16.95,36.24,210.0
2025-01-02 00:00:00,WN,21,170,-19.0,-2.97,0.99,15.96,34.82,165.0
2025-01-02 00:00:00,WN,22,131,-15.0,-5.0,0.0,13.07,29.08,145.0
2025-01-03 00:00:00,AA,0,16,-7.0,-2.97,4.01,15.03,23.81,44.0
2025-01-03 00:00:00,AA,1,3,-10.0,-10.0,-7.92,-7.92,-7.92,4.0
2025-01-03 00:00:00,AA,5,116,-12.0,-7.92,-5.0,-1.99,1.99,569.0
2025-01-03 00:00:00,AA,6,178,-14.0,-5.99,-2.97,0.0,23.81,803.0
2025-01-03 00:00:00,AA,7,196,-13.0,-5.99,-2.97,0.0,13.07,741.0
2025-01-03 00:00:00,AA,8,180,-13.0,-5.99,-4.01,0.0,15.96,498.0
2025-01-03 00:00:00,AA,9,135,-14.0,-5.0,-2.97,1.99,17.99,786.0
2025-01-03 00:00:00,AA,10,139,-26.0,-5.0,-2.97,7.92,34.13,418.0
2025-01-03 00:00:00,AA,11,156,-11.0,-5.0,-1.99,5.99,34.13,582.0
2025-01-03 00:00:00,AA,12,139,-15.0,-4.01,0.0,16.95,36.24,200.0
2025-01-03 00:00:00,AA,13,142,-11.0,-5.0,-0.99,10.07,45.15,194.0
2025-01-03 00:00:00,AA,14,133,-15.0,-4.01,-0.99,17.99,74.45,1168.0
2025-01-03 00:00:00,AA,15,126,-11.0,-4.01,-0.99,23.81,62.18,266.0
2025-01-03 00:00:00,AA,16,147,-10.0,-4.01,0.0,19.11,52.99,466.0
2025-01-03 00:00:00,AA,17,141,-19.0,-5.0,-1.99,15.96,40.86,233.0
2025-01-03 00:00:00,AA,18,153,-19.0,-4.01,0.99,21.12,49.9,622.0
2025-01-03 00:00:00,AA,19,138,-18.0,-4.01,2.97,26.84,63.44,286.0
2025-01-03 00:00:00,AA,20,132,-21.0,-2.97,0.0,16.95,47.95,234.0
2025-01-03 00:00:00,AA,21,86,-15.0,-5.0,0.0,26.84,71.53,127.0
2025-01-03 00:00:00,AA,22,86,-11.0,-2.97,0.0,19.89,47.95,151.0
2025-01-03 00:00:00,AA,23,32,-8.0,-5.0,0.0,13.07,40.86,102.0
2025-01-03 00:00:00,DL,0,2,-13.0,-13.0,-13.0,-13.0,-13.0,23.0
2025-01-03 00:00:00,DL,1,2,-6.0,-5.99,-5.99,-5.99,-5.99,36.0
2025-01-03 00:00:00,DL,3,1,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
2025-01-03 00:00:00,DL,5,62,-17.0,-7.92,-5.0,0.0,8.94,306.0
2025-01-03 00:00:00,DL,6,176,-18.0,-7.03,-4.01,0.0,13.07,339.0
2025-01-03 00:00:00,DL,7,223,-22.0,-7.03,-4.01,0.0,19.89,425.0
2025-01-03 00:00:00,DL,8,168,-15.0,-5.99,-2.97,0.99,24.78,772.0
2025-01-03 00:00:00,DL,9,125,-15.0,-5.0,-1.99,5.0,22.88,170.0
2025-01-03 00:00:00,DL,10,141,-14.0,-5.99,-0.99,7.92,41.68,310.0
2025-01-03 00:00:00,DL,11,191,-15.0,-5.99,-1.99,5.99,32.14,264.0
2025-01-03 00:00:00,DL,12,159,-14.0,-5.0,-1.99,7.03,27.94,495.0
2025-01-03 00:00:00,DL,13,128,-16.0,-5.99,-1.99,10.07,40.86,189.0
2025-01-03 00:00:00,DL,14,140,-15.0,-5.99,-1.99,12.06,57.4,1109.0
2025-01-03 00:00:00,DL,15,166,-18.0,-5.0,-0.99,10.91,36.24,1161.0
2025-01-03 00:00:00,DL,16,119,-14.0,-7.03,-0.99,15.03,87.37,198.0
2025-01-03 00:00:00,DL,17,153,-16.0,-5.99,-0.99,7.92,26.84,248.0
2025-01-03 00:00:00,DL,18,164,-20.0,-7.03,-1.99,12.06,49.9,336.0
2025-01-03 00:00:00,DL,19,138,-22.0,-5.0,0.0,17.99,54.06,184.0
2025-01-03 00:00:00,DL,20,77,-15.0,-5.0,0.99,19.11,70.11,201.0
2025-01-03 00:00:00,DL,21,91,-14.0,-4.01,0.0,24.78,51.94,186.0
2025-01-03 00:00:00,DL,22,107,-10.0,-5.0,-0.99,12.06,25.79,63.0
2025-01-03 00:00:00,DL,23,35,-15.0,-5.99,-4.01,12.06,25.79,100.0
2025-01-03 00:00:00,UA,0,9,-4.0,0.0,5.0,10.91,15.96,125.0
2025-01-03 00:00:00,UA,1,1,-15.0,-15.0,-15.0,-15.0,-15.0,-15.0
2025-01-03 00:00:00,UA,2,1,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
2025-01-03 00:00:00,UA,5,47,-10.0,-5.99,-4.01,-0.99,1.99,13.0
2025-01-03 00:00:00,UA,6,136,-12.0,-5.99,-2.97,0.0,13.87,480.0
2025-01-03 00:00:00,UA,7,179,-13.0,-5.99,-2.97,8.94,111.06,417.0
2025-01-03 00:00:00,UA,8,178,-12.0,-5.0,-1.99,2.97,27.94,238.0
2025-01-03 00:00:00,UA,9,122,-11.0,-2.97,0.99,19.89,83.94,199.0
2025-01-03 00:00:00,UA,10,109,-13.0,-4.01,0.0,13.87,52.99,175.0
2025-01-03 00:00:00,UA,11,119,-11.0,-4.01,4.01,29.08,74.45,389.0
2025-01-03 00:00:00,UA,12,112,-13.0,-5.0,-0.99,12.06,26.84,1154.0
2025-01-03 00:00:00,UA,13,125,-10.0,-1.99,7.03,30.27,74.45,229.0
2025-01-03 00:00:00,UA,14,121,-10.0,-4.01,5.99,23.81,79.05,393.0
2025-01-03 00:00:00,UA,15,74,-16.0,-5.0,0.0,24.78,67.36,294.0
2025-01-03 00:00:00,UA,16,140,-14.0,-2.97,2.97,32.14,55.15,377.0
2025-01-03 00:00:00,UA,17,130,-11.0,-4.01,5.0,24.78,71.53,239.0
2025-01-03 00:00:00,UA,18,146,-11.0,-2.97,5.0,23.81,57.4,255.0
2025-01-03 00:00:00,UA,19,108,-10.0,-1.99,5.99,23.81,63.44,118.0
2025-01-03 00:00:00,UA,20,116,-13.0,-0.99,7.92,26.84,71.53,216.0
2025-01-03 00:00:00,UA,21,58,-11.0,-0.99,5.0,22.88,47.95,168.0
2025-01-03 00:00:00,UA,22,49,-8.0,-1.99,7.92,25.79,55.15,68.0
2025-01-03 00:00:00,UA,23,49,-10.0,-1.99,0.0,12.06,40.86,796.0
2025-01-03 00:00:00,WN,5,183,-11.0,-5.0,-1.99,0.0,2.97,426.0
2025-01-03 00:00:00,WN,6,297,-11.0,-5.0,-2.97,0.0,7.92,450.0
2025-01-03 00:00:00,WN,7,200,-12.0,-4.01,-0.99,5.0,45.15,380.0
2025-01-03 00:00:00,WN,8,258,-13.0,-2.97,0.0,10.91,43.38,345.0
2025-01-03 00:00:00,WN,9,225,-10.0,-2.97,1.99,16.95,47.95,400.0
2025-01-03 00:00:00,WN,10,229,-10.0,-2.97,0.0,13.07,49.9,230.0
2025-01-03 00:00:00,WN,11,235,-11.0,-1.99,2.97,19.11,62.18,210.0
2025-01-03 00:00:00,WN,12,236,-11.0,-0.99,7.92,23.81,60.95,264.0
2025-01-03 00:00:00,WN,13,233,-10.0,-1.99,7.92,32.14,74.45,403.0
2025-01-03 00:00:00,WN,14,234,-11.0,0.0,10.07,32.14,57.4,333.0
2025-01-03 00:00:00,WN,15,225,-12.0,0.99,12.06,30.88,63.44,272.0
2025-01-03 00:00:00,WN,16,239,-9.0,0.0,12.06,34.82,70.11,224.0
2025-01-03 00:00:00,WN,17,241,-10.0,4.01,12.06,39.25,68.72,250.0
2025-01-03 00:00:00,WN,18,229,-11.0,1.99,15.03,36.24,79.05,320.0
2025-01-03 00:00:00,WN,19,226,-10.0,0.0,16.95,41.68,71.53,188.0
2025-01-03 00:00:00,WN,20,284,-11.0,2.97,15.96,40.86,82.28,191.0
2025-01-03 00:00:00,WN,21,132,-12.0,0.99,19.11,47.0,79.05,245.0
2025-01-03 00:00:00,WN,22,132,-14.0,0.0,16.95,32.14,52.99,171.0
2025-01-04 00:00:00,AA,0,15,-9.0,-5.0,-0.99,1.99,40.86,49.0
2025-01-04 00:00:00,AA,1,3,-14.0,-13.87,-5.0,-5.0,-5.0,11.0
2025-01-04 00:00:00,AA,5,103,-11.0,-5.0,-1.99,0.0,15.03,1594.0
2025-01-04 00:00:00,AA,6,169,-15.0,-5.0,-1.99,0.99,13.87,1000.0
2025-01-04 00:00:00,AA,7,167,-12.0,-5.0,-1.99,0.99,15.96,128.0
2025-01-04 00:00:00,AA,8,162,-13.0,-5.0,-2.97,0.99,17.99,126.0
2025-01-04 00:00:00,AA,9,116,-12.0,-5.0,-1.99,4.01,16.95,205.0
2025-01-04 00:00:00,AA,10,129,-11.0,-4.01,-1.99,5.0,25.79,301.0
2025-01-04 00:00:00,AA,11,133,-11.0,-4.01,0.0,10.91,36.97,347.0
2025-01-04 00:00:00,AA,12,129,-13.0,-2.97,1.99,19.11,51.94,1144.0
2025-01-04 00:00:00,AA,13,130,-13.0,-2.97,0.99,13.07,41.68,322.0
2025-01-04 00:00:00,AA,14,121,-21.0,-4.01,1.99,34.13,106.71,1164.0
2025-01-04 00:00:00,AA,15,119,-12.0,-4.01,-0.99,13.87,48.91,291.0
2025-01-04 00:00:00,AA,16,134,-20.0,-2.97,2.97,27.94,77.49,275.0
2025-01-04 00:00:00,AA,17,131,-17.0,-4.01,2.97,26.84,64.72,320.0
2025-01-04 00:00:00,AA,18,145,-15.0,-1.99,5.99,23.81,55.15,698.0
2025-01-04 00:00:00,AA,19,127,-14.0,-1.99,7.03,29.08,67.36,189.0
2025-01-04 00:00:00,AA,20,129,-13.0,-1.99,5.0,34.13,72.97,163.0
2025-01-04 00:00:00,AA,21,83,-9.0,-0.99,10.91,30.27,67.36,521.0
2025-01-04 00:00:00,AA,22,87,-11.0,-1.99,5.0,22.88,67.36,406.0
2025-01-04 00:00:00,AA,23,38,-10.0,-4.01,0.0,10.07,21.12,74.0
2025-01-04 00:00:00,DL,0,2,-5.0,-5.0,-5.0,-5.0,-5.0,2.0
2025-01-04 00:00:00,DL,1,2,-9.0,-8.94,-8.94,-8.94,-8.94,20.0
2025-01-04 00:00:00,DL,3,1,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
2025-01-04 00:00:00,DL,5,62,-18.0,-7.03,-5.0,1.99,13.87,184.0
2025-01-04 00:00:00,DL,6,181,-20.0,-7.03,-1.99,4.01,16.95,565.0
2025-01-04 00:00:00,DL,7,211,-26.0,-5.0,-2.97,2.97,21.98,911.0
2025-01-04 00:00:00,DL,8,160,-17.0,-5.0,-0.99,7.03,19.89,333.0
2025-01-04 00:00:00,DL,9,119,-15.0,-5.0,-0.99,12.06,34.82,99.0
2025-01-04 00:00:00,DL,10,131,-13.0,-4.01,0.0,10.07,34.13,282.0
2025-01-04 00:00:00,DL,11,193,-17.0,-5.0,0.0,17.99,36.24,367.0
2025-01-04 00:00:00,DL,12,138,-14.0,-2.97,0.0,17.99,49.9,1113.0
2025-01-04 00:00:00,DL,13,124,-13.0,-5.0,1.99,26.84,79.05,1051.0
2025-01-04 00:00:00,DL,14,133,-16.0,-4.01,4.01,30.27,75.95,295.0
2025-01-04 00:00:00,DL,15,161,-15.0,-1.99,7.03,24.78,85.64,1053.0
2025-01-04 00:00:00,DL,16,116,-15.0,-4.01,5.0,32.79,62.18,309.0
2025-01-04 00:00:00,DL,17,142,-20.0,-2.97,12.06,37.72,90.93,264.0
2025-01-04 00:00:00,DL,18,160,-17.0,-1.99,7.03,34.13,66.03,238.0
2025-01-04 00:00:00,DL,19,141,-16.0,-1.99,7.92,40.05,80.65,663.0
2025-01-04 00:00:00,DL,20,85,-15.0,-0.99,5.0,29.08,40.05,157.0
2025-01-04 00:00:00,DL,21,92,-15.0,-2.97,0.99,16.95,54.06,170.0
2025-01-04 00:00:00,DL,22,107,-9.0,-2.97,2.97,17.99,47.0,606.0
2025-01-04 00:00:00,DL,23,36,-12.0,-1.99,10.91,27.94,49.9,57.0
2025-01-04 00:00:00,UA,0,9,-8.0,-2.97,1.99,17.99,17.99,31.0
2025-01-04 00:00:00,UA,1,1,57.0,57.0,57.0,57.0,57.0,57.0
2025-01-04 00:00:00,UA,2,1,1.0,1.0,1.0,1.0,1.0,1.0
2025-01-04 00:00:00,UA,5,50,-18.0,-5.0,-1.99,4.01,23.81,416.0
2025-01-04 00:00:00,UA,6,129,-15.0,-4.01,-0.99,2.97,15.96,166.0
2025-01-04 00:00:00,UA,7,173,-11.0,-5.0,-1.99,5.0,27.94,330.0
